id,date,circumplex.arousal_avg,circumplex.valence_avg,mood_avg,circumplex.arousal_std,circumplex.valence_std,mood_std,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms
AS14.02,2014-03-26,-1.2,0.4,7.2,0.4472135954999579,1.3416407864998738,1.3038404810405297,7.054883097740211,1736.744,2533.8489999999997,767.145,,,,41.95,1562.023,,,,,5.0,6069.630000829696,
AS14.02,2014-03-27,0.0,0.5,7.25,1.4142135623730951,1.2909944487358054,0.9574271077563381,5.492376214131623,2267.124,2997.043,490.78099999999995,,,,731.8530000000001,81.366,,,67.163,,3.0,5746.980998754502,
AS14.02,2014-03-28,-0.6,0.6,6.8,0.8944271909999159,0.894427190999916,1.3038404810405297,6.278359873875349,1053.115,1245.127,707.64,,,,125.66900000000001,2717.215,,,,,8.0,3969.580999135971,2.0
AS14.02,2014-03-29,-0.75,0.25,7.25,1.2583057392117916,0.9574271077563381,1.2583057392117918,10.37926452144948,8553.206,2141.489,1063.268,,,,52.841,523.854,501.644,,,,4.0,4403.242997646333,
AS14.02,2014-03-30,-1.0,0.75,7.0,1.4142135623730951,0.5,1.4142135623730951,5.563408102261261,772.787,1110.856,1278.594,,,,113.22800000000001,322.901,,,,,10.0,3937.0419988632193,1.0
AS14.02,2014-03-31,-0.8,0.4,7.2,1.0954451150103321,0.8944271909999159,1.0954451150103321,3.752950167942637,1186.299,2481.322,354.965,,,,81.741,2038.6310000000003,,,,,14.0,4774.1459991931915,2.0
AS14.02,2014-04-01,-0.2,0.8,7.4,1.0954451150103321,0.4472135954999579,0.5477225575051662,6.287052772537307,2790.014,1322.61,76.976,,,,186.413,191.121,345.20000000000005,,,,2.0,3297.737997055054,1.0
AS14.02,2014-04-02,-0.6,-0.2,6.4,0.894427190999916,1.0954451150103321,1.5165750888103102,7.658893483191204,1964.21,2942.423,1021.454,,,,128.744,317.901,,,,,2.0,6883.828001737594,
AS14.02,2014-04-03,-0.25,0.0,5.75,0.9574271077563382,0.816496580927726,1.2583057392117916,7.740140157839727,1269.299,3595.431,548.787,,,,56.132,122.42099999999999,318.294,,,,2.0,6814.30000090599,
AS14.02,2014-04-04,-1.2,0.2,6.4,0.8366600265340756,1.0954451150103321,1.8165902124584952,5.4544885586150516,1121.689,2809.436,809.728,,,,148.852,141.32,,,,,5.0,3653.370000839234,
AS14.02,2014-04-05,0.0,0.6,7.4,1.4142135623730951,0.894427190999916,1.3416407864998738,7.726073339532606,1957.087,2309.659,794.484,,,,100.89699999999999,258.611,388.071,,,,9.0,13067.926001548763,1.0
AS14.02,2014-04-06,-1.0,-1.25,4.5,0.0,0.5,1.0,3.4433523225736398,576.385,1224.3220000000001,618.98,,,,30.011000000000003,391.54200000000003,,,,,6.0,3649.9679985046396,
AS14.02,2014-04-07,0.0,0.6,6.8,0.7071067811865476,0.5477225575051661,0.44721359549995804,3.2765696255063896,1482.948,3761.1789999999996,737.9159999999999,,,,106.148,2008.184,,,,,2.0,6366.526998281479,
AS14.02,2014-04-08,-0.25,0.5,6.25,0.9574271077563381,0.5773502691896257,1.5,6.286824902917536,1184.778,2265.855,193.47999999999996,,,,134.434,636.253,,,,,10.0,4079.151999473574,1.0
AS14.02,2014-04-09,-0.5,0.25,7.25,1.7320508075688772,0.5,0.5,5.933036353077366,1427.022,2255.545,627.236,,,,61.397,294.321,,,,,12.0,5757.426000595091,1.0
AS14.02,2014-04-10,0.25,0.75,7.25,0.5,0.5,0.9574271077563381,6.2580144922390355,1303.452,2726.237,695.3240000000001,,,,141.214,566.807,525.1129999999999,,2.045,,1.0,7844.238998651505,1.0
AS14.02,2014-04-11,-0.5,0.5,6.5,0.5773502691896257,0.5773502691896257,0.5773502691896258,10.187554255402485,1548.192,2343.793,700.7239999999999,,,,136.128,319.645,630.929,,,,7.0,5810.030001163483,1.0
AS14.02,2014-04-12,-2.0,-1.0,6.0,,,,9.079241599489025,1826.668,1516.7669999999998,,,,,11.016,157.19199999999998,362.185,,6.986,,6.0,3658.819001197815,1.0
AS14.02,2014-04-13,-0.6,0.4,7.2,1.140175425099138,0.8944271909999159,0.8366600265340756,6.955682838787199,510.913,855.219,371.52000000000004,,,,79.112,123.071,159.646,,,,1.0,2174.8709976673135,
AS14.02,2014-04-14,0.75,1.0,8.0,0.9574271077563382,0.816496580927726,1.414213562373095,4.48977720413107,809.972,1822.477,95.772,,,,21.182,56.817,,,84.488,,8.0,2773.0430009365086,7.0
AS14.02,2014-04-15,-0.5,0.5,7.25,0.5773502691896257,1.0,0.957427107756338,2.083546598144249,98.266,445.91700000000003,19.658,,,,,25.386000000000003,,,,,14.0,701.2870004177095,1.0
AS14.02,2014-04-16,-0.3333333333333333,0.3333333333333333,6.666666666666667,0.5773502691896258,1.1547005383792517,1.5275252316519468,0.7065527065527069,125.13300000000001,,,,,,,,,,,,16.0,109.28399968147278,1.0
AS14.02,2014-04-17,0.25,0.0,6.5,0.5,0.816496580927726,1.2909944487358056,0.940170940170941,2.007,37.601,,,,,,,,,,,10.0,41.23499965667722,7.0
AS14.02,2014-04-18,0.0,0.0,6.5,1.632993161855452,0.816496580927726,0.9999999999999999,,,,,,,,,,,,,,3.0,,
AS14.02,2014-04-19,-0.6666666666666666,-0.3333333333333333,5.666666666666667,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5,10.09,72.34100000000001,,,,,,,,,,,1.0,187.3220000267031,
AS14.02,2014-04-20,-0.6666666666666666,0.0,5.0,0.5773502691896258,0.0,1.7320508075688772,,,,,,,,,,,,,,9.0,,3.0
AS14.02,2014-04-21,-0.5,-0.5,5.5,2.1213203435596424,0.7071067811865476,0.7071067811865476,,,,,,,,,,,,,,8.0,,
AS14.02,2014-04-22,-1.3333333333333333,-0.3333333333333333,5.666666666666667,0.5773502691896258,1.5275252316519465,1.1547005383792515,0.15,,,,,,,,106.887,,,,,15.0,13.08000016212468,2.0
AS14.02,2014-04-23,0.0,0.5,5.5,1.4142135623730951,2.1213203435596424,3.5355339059327378,0.142857142857143,,,,,,,,,,,,,7.0,,1.0
AS14.02,2014-04-24,-0.5,-0.5,7.0,0.7071067811865476,0.7071067811865476,0.0,0.0344827586206897,,,,,,,,,,,,,,,
AS14.02,2014-04-25,-1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,
AS14.03,2014-03-21,1.0,2.0,9.0,0.0,0.0,0.0,,168.055,1724.739,946.0169999999999,,,10.046,543.588,,,,,,5.0,1664.9540009498598,2.0
AS14.03,2014-03-22,0.8,1.0,7.8,1.6431676725154984,0.7071067811865476,0.8366600265340756,2.4880480123861193,482.08799999999997,458.495,3915.524,,,,89.216,,168.545,,4.35,,8.0,2643.5370004177103,1.0
AS14.03,2014-03-23,-0.2,1.2,8.2,1.6431676725154984,1.3038404810405297,1.3038404810405297,2.405920761461081,492.576,1503.122,1741.3909999999998,36.364,,161.998,251.529,,275.40500000000003,,,44.854,1.0,5048.337000608444,1.0
AS14.03,2014-03-24,-0.6,1.4,7.8,1.140175425099138,0.5477225575051662,0.8366600265340756,2.177765338117608,92.246,2282.336,3908.043,105.21700000000001,,125.325,851.0169999999999,,,11.064,5.136,,3.0,6248.045999526978,
AS14.03,2014-03-25,-0.4,1.2,7.8,1.140175425099138,0.4472135954999579,0.8366600265340757,3.186438852563808,1044.4950000000001,1305.098,1351.416,447.543,,141.076,133.63,,,47.324,28.843000000000004,,6.0,3791.1120002269754,1.0
AS14.03,2014-03-26,0.5,1.0,8.25,0.5773502691896257,0.816496580927726,0.5,2.1876768273672984,118.63900000000001,1294.789,2355.873,87.141,,20.684,72.68,,12.84,7.649,,,1.0,3985.9769988059993,
AS14.03,2014-03-27,0.25,0.5,7.75,0.9574271077563381,1.9148542155126762,1.2583057392117918,2.4766980887695396,588.336,931.662,1653.757,,,13.437,60.032,,,,17.490000000000002,,3.0,3275.6320016384116,1.0
AS14.03,2014-03-28,-0.5,1.5,8.0,1.0,0.5773502691896257,0.816496580927726,2.5123029114975965,277.526,940.879,3351.791,,,46.206,246.376,,,63.787000000000006,7.045,,3.0,3250.4419982433324,
AS14.03,2014-03-29,-0.2,1.6,8.6,0.8366600265340756,0.5477225575051661,0.5477225575051662,3.921056106207615,19.31,152.928,2529.228,49.371,,,104.425,,,,,,,2261.391000509263,1.0
AS14.03,2014-03-30,-0.2,1.0,8.4,1.6431676725154984,1.0,0.8944271909999159,3.7869664511336127,12.869,1223.623,2039.814,,,26.284,186.054,,,35.267,,31.955000000000002,1.0,3568.718999385834,
AS14.03,2014-03-31,0.4,0.6,7.4,1.140175425099138,0.8944271909999159,0.547722557505166,2.0072060302922083,2044.9959999999999,4412.685,1699.4679999999998,77.491,,,98.786,,,,5.16,,3.0,9398.24399995804,1.0
AS14.03,2014-04-01,0.4,0.4,7.6,0.894427190999916,0.8944271909999159,0.547722557505166,2.3379441635114637,543.663,711.798,1626.554,58.641,,62.489999999999995,203.234,,,,,,2.0,3205.7939994335175,
AS14.03,2014-04-02,0.2,0.6,7.4,1.0954451150103324,0.5477225575051661,0.5477225575051662,1.888515318885996,854.1980000000001,820.558,1981.5040000000001,65.43900000000001,,18.698999999999998,98.842,,54.144999999999996,,,,2.0,3364.2400007247934,
AS14.03,2014-04-03,0.0,1.0,7.8,1.0,0.0,0.44721359549995787,2.0072749055996097,7633.803,685.184,2093.16,72.103,,,91.237,,,20.192,29.197000000000003,,1.0,2312.74599981308,
AS14.03,2014-04-04,0.2,1.4,7.8,0.8366600265340756,0.5477225575051662,0.44721359549995787,2.0905574499902304,617.093,804.0909999999999,1371.565,47.284,,6.163,902.6700000000001,,,315.509,,,,3231.4439988136282,3.0
AS14.03,2014-04-05,1.2,1.0,7.6,0.8366600265340756,0.7071067811865476,0.5477225575051662,2.7462705031112713,263.059,1110.404,2295.814,,,106.48599999999999,60.862,,19.695999999999998,,,,6.0,3852.6619989871942,
AS14.03,2014-04-06,0.2,0.8,6.8,0.447213595499958,0.8366600265340756,0.8366600265340756,1.8425283716456893,11.062999999999999,730.343,4234.2,,,,1024.593,,,23.094,,,,6028.54899859429,
AS14.03,2014-04-07,0.2,1.0,7.4,0.447213595499958,0.0,0.547722557505166,3.457534482936711,596.011,1787.445,2513.812,88.197,,124.68100000000001,72.082,,,82.764,,,2.0,5035.644999742507,
AS14.03,2014-04-08,0.4,1.2,7.4,0.5477225575051661,0.4472135954999579,0.547722557505166,2.491941335168748,873.53,683.364,1307.637,27.089,,1494.864,70.913,,,11.128,,,2.0,4475.89199995995,1.0
AS14.03,2014-04-09,0.6,1.0,7.8,0.5477225575051661,0.0,0.44721359549995787,2.2109335993253256,23.843000000000004,763.865,984.36,31.735,,16.27,74.42,,,50.254,,,,1773.7219996452325,
AS14.03,2014-04-10,0.4,1.0,7.4,0.5477225575051662,0.0,0.5477225575051661,2.593593578764668,103.68900000000001,1778.979,2776.328,,,5.217,95.092,13.22,,600.0,,,,7018.261001348492,2.0
AS14.03,2014-04-11,0.2,1.0,7.6,0.4472135954999579,0.0,0.5477225575051663,2.8845139985223724,102.15899999999999,1698.898,3128.489,17.149,,9.16,354.092,,,28.343,4.513,,,4983.920999288563,
AS14.03,2014-04-12,0.3333333333333333,1.0,7.666666666666667,0.5773502691896258,0.0,0.5773502691896258,3.0488962145108287,7604.581,229.648,12054.726,,,,1072.477,,,21.096,9.33,,6.0,2492.8179993629456,
AS14.03,2014-04-13,0.2,1.0,7.4,0.447213595499958,0.0,0.5477225575051663,1.875301011988843,1391.461,2391.052,3217.934,,,643.756,1693.269,,,,,,1.0,7752.552998781202,1.0
AS14.03,2014-04-14,0.0,0.8,7.0,0.0,0.4472135954999579,0.7071067811865475,2.229510377227371,1808.078,3571.217,1152.6689999999999,28.19,,8.073,58.008,41.364999999999995,,11.226,17.303,,,4230.447000265119,1.0
AS14.03,2014-04-15,0.2,0.8,7.6,0.447213595499958,0.4472135954999579,0.5477225575051663,2.869319964513391,726.5,2245.302,1850.042,,,6.025,100.23500000000001,,,12.082,,,6.0,3964.784998178483,
AS14.03,2014-04-16,0.8,1.0,8.0,0.4472135954999579,0.0,0.0,2.75443606115873,244.239,1454.301,3481.064,18.113,,33.186,175.38,,,38.227999999999994,7.662,,2.0,5334.56700015068,
AS14.03,2014-04-17,0.25,0.75,7.25,0.5,0.5,0.4999999999999999,3.380621912456792,1816.36,2048.286,1159.785,172.576,,,167.096,,,101.287,31.331,,4.0,5006.50600028038,2.0
AS14.03,2014-04-18,0.0,1.0,7.5,0.0,0.0,0.5773502691896258,1.7730259895858191,1751.578,1206.113,4304.597,,,183.844,47.282,,,18.267,7.954,,6.0,6253.73700046539,
AS14.03,2014-04-19,0.6,0.8,7.8,0.5477225575051662,0.4472135954999579,0.44721359549995787,4.997514650145648,117.624,1155.189,66.705,,,,53.494,,69.034,,,,4.0,1441.918000221252,1.0
AS14.03,2014-04-20,0.25,1.0,7.5,0.5,0.816496580927726,1.0,3.5244632933747253,489.67199999999997,993.986,1528.4879999999998,,,,49.111,,26.617,225.16000000000003,,,3.0,3489.126999378204,2.0
AS14.03,2014-04-21,0.2,1.0,7.4,0.4472135954999579,0.0,0.5477225575051661,0.5002993207385156,723.0600000000001,242.136,4016.524,23.194,,,1572.454,,167.219,,5.461,,3.0,6019.938000440604,
AS14.03,2014-04-22,0.4,0.8,7.6,0.5477225575051662,0.4472135954999579,0.5477225575051662,2.228534747059754,126.094,1806.502,2342.385,,,39.548,73.491,,,23.108,,,,3493.3910002708435,
AS14.03,2014-04-23,0.6,0.8,7.0,0.5477225575051662,0.4472135954999579,0.7071067811865475,2.8893532640858854,145.374,1479.562,2393.742,159.123,,,58.527,,,24.156,,,,4272.427999734879,1.0
AS14.03,2014-04-24,-0.2,1.0,7.4,1.3038404810405297,0.0,0.5477225575051662,2.544026213665638,115.675,2815.141,1748.107,52.354,,,159.014,,,17.439,,,,4893.604000329971,
AS14.03,2014-04-25,-1.0,1.0,7.5,0.816496580927726,0.0,0.5773502691896257,2.5480228372916147,42.124,7931.976000000001,3332.951,43.303,,178.498,57.623999999999995,,,54.501,10.174,,,10863.719999790188,
AS14.03,2014-04-26,-0.25,1.0,7.5,1.4999999999999998,0.0,0.5773502691896257,6.459414008025229,443.291,586.442,2737.032,,,,90.046,19.455,,,,,4.0,3489.0539994239807,5.0
AS14.03,2014-04-27,-1.4,1.0,7.6,0.5477225575051661,0.0,0.5477225575051661,1.5732497222135815,8.94,876.223,7382.021000000001,,,,2434.2839999999997,,540.932,56.35,,,,5290.936999082568,
AS14.03,2014-04-28,-1.4,1.0,7.0,0.894427190999916,0.0,0.7071067811865476,1.9830837681871971,118.209,2852.19,3497.522,28.117,,,47.72,7.876,,16.492,13.238,,1.0,3365.22000002861,
AS14.03,2014-04-29,-0.6,1.0,7.2,1.140175425099138,0.0,0.44721359549995787,2.848700357397715,20.779,1792.613,1007.323,479.49399999999997,,6.506,66.649,,,13.057,,,,3669.9149987697606,
